
"(PDH-CSV 4.0)","\\NIKKI\Processor(_Total)\% Processor Time"
"05/04/2015 16:09:10.465","25.198600"
"05/04/2015 16:09:11.465","16.544234"
"05/04/2015 16:09:12.465","19.664085"
"05/04/2015 16:09:13.465","17.324199"
"05/04/2015 16:09:14.465","22.003961"
"05/04/2015 16:09:15.465","17.324199"
"05/04/2015 16:09:16.465","26.683724"
"05/04/2015 16:09:17.465","18.884120"
"05/04/2015 16:09:18.469","27.824557"
"05/04/2015 16:09:19.471","22.783927"
"05/04/2015 16:09:20.471","36.043248"
"05/04/2015 16:09:21.471","46.182728"
"05/04/2015 16:09:22.479","38.159731"
"05/04/2015 16:09:23.483","34.679292"
"05/04/2015 16:09:24.484","36.886324"
"05/04/2015 16:09:25.484","74.261302"
"05/04/2015 16:09:26.502","58.626859"
"05/04/2015 16:09:27.502","58.662105"
"05/04/2015 16:09:28.502","19.664075"
"05/04/2015 16:09:29.502","29.023610"
"05/04/2015 16:09:30.502","28.243644"
"05/04/2015 16:09:31.502","34.483328"
"05/04/2015 16:09:32.502","28.243644"
"05/04/2015 16:09:33.502","50.862491"
"05/04/2015 16:09:34.508","62.785189"
"05/04/2015 16:09:35.540","60.699669"
"05/04/2015 16:09:36.598","72.723509"
"05/04/2015 16:09:37.643","70.116460"
"05/04/2015 16:09:38.643","36.823204"
"05/04/2015 16:09:39.644","25.977786"
"05/04/2015 16:09:40.644","57.102174"
"05/04/2015 16:09:41.648","79.024976"
"05/04/2015 16:09:42.677","53.763274"
"05/04/2015 16:09:43.682","38.750634"
"05/04/2015 16:09:44.692","37.386722"
"05/04/2015 16:09:45.692","39.163090"
"05/04/2015 16:09:46.692","46.182738"
"05/04/2015 16:09:47.692","29.023600"
"05/04/2015 16:09:48.692","30.583531"
"05/04/2015 16:09:49.692","20.444041"
"05/04/2015 16:09:50.692","9.524595"
"05/04/2015 16:09:51.692","18.884120"
"05/04/2015 16:09:52.693","29.094501"
"05/04/2015 16:09:53.693","17.324199"
"05/04/2015 16:09:54.694","17.324199"
"05/04/2015 16:09:55.694","21.224006"
"05/04/2015 16:09:56.694","11.864471"
"05/04/2015 16:09:57.694","11.084516"
"05/04/2015 16:09:58.694","14.204358"
"05/04/2015 16:09:59.704","7.331442"
"05/04/2015 16:10:00.704","5.624798"
"05/04/2015 16:10:01.704","14.984313"
"05/04/2015 16:10:02.704","7.964674"
"05/04/2015 16:10:03.704","9.524595"
"05/04/2015 16:10:04.704","15.764278"
"05/04/2015 16:10:05.705","6.498259"
"05/04/2015 16:10:06.708","17.571479"
"05/04/2015 16:10:07.714","10.064215"
"05/04/2015 16:10:08.714","11.084516"
"05/04/2015 16:10:09.714","10.304561"
"05/04/2015 16:10:10.718","15.323018"
"05/04/2015 16:10:11.719","24.343848"
"05/04/2015 16:10:12.719","8.744630"
"05/04/2015 16:10:13.719","24.343848"
"05/04/2015 16:10:14.719","7.964674"
"05/04/2015 16:10:15.719","6.404754"
"05/04/2015 16:10:16.719","10.304551"
"05/04/2015 16:10:17.719","6.404754"
"05/04/2015 16:10:18.719","8.744640"
"05/04/2015 16:10:19.719","8.744630"
"05/04/2015 16:10:20.719","10.304561"
"05/04/2015 16:10:21.719","10.304551"
"05/04/2015 16:10:22.719","7.964674"
"05/04/2015 16:10:23.719","7.964674"
"05/04/2015 16:10:24.719","25.903768"
"05/04/2015 16:10:25.719","39.163090"
"05/04/2015 16:10:26.719","56.322218"
"05/04/2015 16:10:27.719","56.322218"
"05/04/2015 16:10:28.719","57.882139"
"05/04/2015 16:10:29.720","56.322218"
"05/04/2015 16:10:30.720","64.121822"
"05/04/2015 16:10:31.720","66.461698"
"05/04/2015 16:10:32.720","61.001981"
"05/04/2015 16:10:33.720","57.882139"
"05/04/2015 16:10:34.720","62.561901"
"05/04/2015 16:10:35.720","60.222025"
"05/04/2015 16:10:36.720","66.461698"
"05/04/2015 16:10:37.720","35.263293"
"05/04/2015 16:10:38.720","38.383124"
"05/04/2015 16:10:39.720","31.363486"
"05/04/2015 16:10:40.720","47.742659"
"05/04/2015 16:10:41.720","49.302570"
"05/04/2015 16:10:42.720","12.644437"
"05/04/2015 16:10:43.720","24.343848"
"05/04/2015 16:10:44.720","20.444041"
"05/04/2015 16:10:45.722","12.818798"
"05/04/2015 16:10:46.723","10.304551"
"05/04/2015 16:10:47.723","12.644437"
