
"(PDH-CSV 4.0)","\\NIKKI\Processor(_Total)\% Processor Time"
"05/04/2015 13:48:28.827","18.104154"
"05/04/2015 13:48:29.827","22.003961"
"05/04/2015 13:48:30.827","29.023610"
"05/04/2015 13:48:31.827","17.324199"
"05/04/2015 13:48:32.827","14.984313"
"05/04/2015 13:48:33.827","14.204358"
"05/04/2015 13:48:34.827","14.984323"
"05/04/2015 13:48:35.827","18.104154"
"05/04/2015 13:48:36.828","17.324199"
"05/04/2015 13:48:37.828","13.424402"
"05/04/2015 13:48:38.828","12.644437"
"05/04/2015 13:48:39.828","17.324199"
"05/04/2015 13:48:40.828","25.123803"
"05/04/2015 13:48:41.828","14.204358"
"05/04/2015 13:48:42.828","14.984313"
"05/04/2015 13:48:43.828","17.324199"
"05/04/2015 13:48:44.828","27.463689"
"05/04/2015 13:48:45.828","32.923407"
"05/04/2015 13:48:46.828","23.563882"
"05/04/2015 13:48:47.828","31.363486"
"05/04/2015 13:48:48.828","52.422411"
"05/04/2015 13:48:49.828","46.962694"
"05/04/2015 13:48:50.828","30.583531"
"05/04/2015 13:48:51.828","19.664075"
"05/04/2015 13:48:52.828","21.224006"
"05/04/2015 13:48:53.829","17.324199"
"05/04/2015 13:48:54.829","22.003961"
"05/04/2015 13:48:55.829","21.223996"
"05/04/2015 13:48:56.829","25.123803"
"05/04/2015 13:48:57.829","17.324199"
"05/04/2015 13:48:58.829","12.644437"
"05/04/2015 13:48:59.829","14.984323"
"05/04/2015 13:49:00.829","28.243644"
"05/04/2015 13:49:01.829","14.984313"
"05/04/2015 13:49:02.829","16.544244"
"05/04/2015 13:49:03.829","14.204358"
"05/04/2015 13:49:04.829","14.204358"
"05/04/2015 13:49:05.829","11.084516"
"05/04/2015 13:49:06.829","21.223996"
"05/04/2015 13:49:07.829","13.424402"
"05/04/2015 13:49:08.829","22.003961"
"05/04/2015 13:49:09.829","23.563882"
"05/04/2015 13:49:10.829","18.884120"
"05/04/2015 13:49:11.841","12.823420"
"05/04/2015 13:49:12.842","14.290063"
"05/04/2015 13:49:13.842","14.204358"
"05/04/2015 13:49:14.842","11.864481"
"05/04/2015 13:49:15.842","23.563882"
"05/04/2015 13:49:16.842","20.444041"
"05/04/2015 13:49:17.842","18.104154"
"05/04/2015 13:49:18.842","27.463689"
"05/04/2015 13:49:19.842","17.324199"
"05/04/2015 13:49:20.842","26.683724"
"05/04/2015 13:49:21.842","23.563882"
"05/04/2015 13:49:22.842","25.903758"
"05/04/2015 13:49:23.842","29.023610"
"05/04/2015 13:49:24.842","13.424392"
"05/04/2015 13:49:25.842","19.664085"
"05/04/2015 13:49:26.842","14.204358"
"05/04/2015 13:49:27.842","15.764278"
"05/04/2015 13:49:28.843","26.683724"
"05/04/2015 13:49:29.843","11.864471"
"05/04/2015 13:49:30.843","24.343848"
"05/04/2015 13:49:31.843","22.003961"
"05/04/2015 13:49:32.843","15.764278"
"05/04/2015 13:49:33.843","14.204358"
"05/04/2015 13:49:34.843","18.884120"
"05/04/2015 13:49:35.843","15.764278"
"05/04/2015 13:49:36.843","14.204358"
"05/04/2015 13:49:37.843","14.984313"
"05/04/2015 13:49:38.843","10.304561"
"05/04/2015 13:49:39.843","14.204358"
"05/04/2015 13:49:40.843","30.583521"
"05/04/2015 13:49:41.843","11.864481"
